Timescale_Months,Location,Month,SPI_Value,Severity_Label,Rainfall_Threshold_in
6,"Charleston, Mississippi County, MO",May,1.6,Extreme Wet,30.8531
6,"Charleston, Mississippi County, MO",May,2,Exceptional Wet,33.6224
6,"Charleston, Mississippi County, MO",June,-2,Exceptional Drought,12.0069
6,"Charleston, Mississippi County, MO",June,-1.6,Extreme Drought,13.4632
6,"Charleston, Mississippi County, MO",June,-1.3,Severe Drought,14.6324
6,"Charleston, Mississippi County, MO",June,-0.8,Moderate Drought,16.733
6,"Charleston, Mississippi County, MO",June,-0.5,Abnormally Dry,18.0869
6,"Charleston, Mississippi County, MO",June,0.5,Abnormally Wet,23.1285
6,"Charleston, Mississippi County, MO",June,0.8,Moderate Wet,24.8049
6,"Charleston, Mississippi County, MO",June,1.3,Severe Wet,27.7726
6,"Charleston, Mississippi County, MO",June,1.6,Extreme Wet,29.6595
6,"Charleston, Mississippi County, MO",June,2,Exceptional Wet,32.3016
6,"Charleston, Mississippi County, MO",July,-2,Exceptional Drought,12.1172
6,"Charleston, Mississippi County, MO",July,-1.6,Extreme Drought,13.6365
6,"Charleston, Mississippi County, MO",July,-1.3,Severe Drought,14.859
6,"Charleston, Mississippi County, MO",July,-0.8,Moderate Drought,17.0604
6,"Charleston, Mississippi County, MO",July,-0.5,Abnormally Dry,18.4825
6,"Charleston, Mississippi County, MO",July,0.5,Abnormally Wet,23.7944
6,"Charleston, Mississippi County, MO",July,0.8,Moderate Wet,25.5655
6,"Charleston, Mississippi County, MO",July,1.3,Severe Wet,28.7057
6,"Charleston, Mississippi County, MO",July,1.6,Extreme Wet,30.705
6,"Charleston, Mississippi County, MO",July,2,Exceptional Wet,33.5078
6,"Charleston, Mississippi County, MO",August,-2,Exceptional Drought,12.6889
6,"Charleston, Mississippi County, MO",August,-1.6,Extreme Drought,14.1236
6,"Charleston, Mississippi County, MO",August,-1.3,Severe Drought,15.2704
6,"Charleston, Mississippi County, MO",August,-0.8,Moderate Drought,17.3208
6,"Charleston, Mississippi County, MO",August,-0.5,Abnormally Dry,18.6367
6,"Charleston, Mississippi County, MO",August,0.5,Abnormally Wet,23.5051
6,"Charleston, Mississippi County, MO",August,0.8,Moderate Wet,25.1148
6,"Charleston, Mississippi County, MO",August,1.3,Severe Wet,27.9557
6,"Charleston, Mississippi County, MO",August,1.6,Extreme Wet,29.7567
6,"Charleston, Mississippi County, MO",August,2,Exceptional Wet,32.2727
6,"Charleston, Mississippi County, MO",September,-2,Exceptional Drought,11.7515
6,"Charleston, Mississippi County, MO",September,-1.6,Extreme Drought,13.3411
6,"Charleston, Mississippi County, MO",September,-1.3,Severe Drought,14.6272
6,"Charleston, Mississippi County, MO",September,-0.8,Moderate Drought,16.9562
6,"Charleston, Mississippi County, MO",September,-0.5,Abnormally Dry,18.4683
6,"Charleston, Mississippi County, MO",September,0.5,Abnormally Wet,24.1596
6,"Charleston, Mississippi County, MO",September,0.8,Moderate Wet,26.0694
6,"Charleston, Mississippi County, MO",September,1.3,Severe Wet,29.4678
6,"Charleston, Mississippi County, MO",September,1.6,Extreme Wet,31.6386
6,"Charleston, Mississippi County, MO",September,2,Exceptional Wet,34.6899
6,"Charleston, Mississippi County, MO",October,-2,Exceptional Drought,14.3008
6,"Charleston, Mississippi County, MO",October,-1.6,Extreme Drought,15.8601
6,"Charleston, Mississippi County, MO",October,-1.3,Severe Drought,17.1039
6,"Charleston, Mississippi County, MO",October,-0.8,Moderate Drought,19.3225
6,"Charleston, Mississippi County, MO",October,-0.5,Abnormally Dry,20.7432
6,"Charleston, Mississippi County, MO",October,0.5,Abnormally Wet,25.9827
6,"Charleston, Mississippi County, MO",October,0.8,Moderate Wet,27.7103
6,"Charleston, Mississippi County, MO",October,1.3,Severe Wet,30.7544
6,"Charleston, Mississippi County, MO",October,1.6,Extreme Wet,32.6815
6,"Charleston, Mississippi County, MO",October,2,Exceptional Wet,35.3704
6,"Charleston, Mississippi County, MO",November,-2,Exceptional Drought,15.24
6,"Charleston, Mississippi County, MO",November,-1.6,Extreme Drought,16.8209
6,"Charleston, Mississippi County, MO",November,-1.3,Severe Drought,18.0782
6,"Charleston, Mississippi County, MO",November,-0.8,Moderate Drought,20.3139
6,"Charleston, Mississippi County, MO",November,-0.5,Abnormally Dry,21.7415
6,"Charleston, Mississippi County, MO",November,0.5,Abnormally Wet,26.9839
6,"Charleston, Mississippi County, MO",November,0.8,Moderate Wet,28.706
6,"Charleston, Mississippi County, MO",November,1.3,Severe Wet,31.734
6,"Charleston, Mississippi County, MO",November,1.6,Extreme Wet,33.6471
6,"Charleston, Mississippi County, MO",November,2,Exceptional Wet,36.3123
6,"Charleston, Mississippi County, MO",December,-2,Exceptional Drought,14.9375
6,"Charleston, Mississippi County, MO",December,-1.6,Extreme Drought,16.6675
6,"Charleston, Mississippi County, MO",December,-1.3,Severe Drought,18.0525
6,"Charleston, Mississippi County, MO",December,-0.8,Moderate Drought,20.5327
6,"Charleston, Mississippi County, MO",December,-0.5,Abnormally Dry,22.1268
6,"Charleston, Mississippi County, MO",December,0.5,Abnormally Wet,28.0372
6,"Charleston, Mississippi County, MO",December,0.8,Moderate Wet,29.9952
6,"Charleston, Mississippi County, MO",December,1.3,Severe Wet,33.4543
6,"Charleston, Mississippi County, MO",December,1.6,Extreme Wet,35.6494
6,"Charleston, Mississippi County, MO",December,2,Exceptional Wet,38.7184
6,"Clarkton, Dunklin County, MO",January,-2,Exceptional Drought,14.6498
6,"Clarkton, Dunklin County, MO",January,-1.6,Extreme Drought,16.2591
6,"Clarkton, Dunklin County, MO",January,-1.3,Severe Drought,17.5432
6,"Clarkton, Dunklin County, MO",January,-0.8,Moderate Drought,19.8348
6,"Clarkton, Dunklin County, MO",January,-0.5,Abnormally Dry,21.3029
6,"Clarkton, Dunklin County, MO",January,0.5,Abnormally Wet,26.7208
6,"Clarkton, Dunklin County, MO",January,0.8,Moderate Wet,28.5082
6,"Clarkton, Dunklin County, MO",January,1.3,Severe Wet,31.6587
6,"Clarkton, Dunklin County, MO",January,1.6,Extreme Wet,33.6538
6,"Clarkton, Dunklin County, MO",January,2,Exceptional Wet,36.4381
6,"Clarkton, Dunklin County, MO",February,-2,Exceptional Drought,15.2538
6,"Clarkton, Dunklin County, MO",February,-1.6,Extreme Drought,16.7593
6,"Clarkton, Dunklin County, MO",February,-1.3,Severe Drought,17.9533
6,"Clarkton, Dunklin County, MO",February,-0.8,Moderate Drought,20.0701
6,"Clarkton, Dunklin County, MO",February,-0.5,Abnormally Dry,21.4181
6,"Clarkton, Dunklin County, MO",February,0.5,Abnormally Wet,26.3478
6,"Clarkton, Dunklin County, MO",February,0.8,Moderate Wet,27.9613
6,"Clarkton, Dunklin County, MO",February,1.3,Severe Wet,30.7927
6,"Clarkton, Dunklin County, MO",February,1.6,Extreme Wet,32.5782
6,"Clarkton, Dunklin County, MO",February,2,Exceptional Wet,35.0615
6,"Clarkton, Dunklin County, MO",March,-2,Exceptional Drought,14.2355
6,"Clarkton, Dunklin County, MO",March,-1.6,Extreme Drought,15.813
6,"Clarkton, Dunklin County, MO",March,-1.3,Severe Drought,17.0725
6,"Clarkton, Dunklin County, MO",March,-0.8,Moderate Drought,19.3215
6,"Clarkton, Dunklin County, MO",March,-0.5,Abnormally Dry,20.763
6,"Clarkton, Dunklin County, MO",March,0.5,Abnormally Wet,26.0869
6,"Clarkton, Dunklin County, MO",March,0.8,Moderate Wet,27.8445
6,"Clarkton, Dunklin County, MO",March,1.3,Severe Wet,30.9437
6,"Clarkton, Dunklin County, MO",March,1.6,Extreme Wet,32.9069
6,"Clarkton, Dunklin County, MO",March,2,Exceptional Wet,35.6476
6,"Clarkton, Dunklin County, MO",April,-2,Exceptional Drought,12.5288
6,"Clarkton, Dunklin County, MO",April,-1.6,Extreme Drought,14.0555
6,"Clarkton, Dunklin County, MO",April,-1.3,Severe Drought,15.2817
6,"Clarkton, Dunklin County, MO",April,-0.8,Moderate Drought,17.4852
6,"Clarkton, Dunklin County, MO",April,-0.5,Abnormally Dry,18.9059
6,"Clarkton, Dunklin County, MO",April,0.5,Abnormally Wet,24.1987
6,"Clarkton, Dunklin County, MO",April,0.8,Moderate Wet,25.9592
6,"Clarkton, Dunklin County, MO",April,1.3,Severe Wet,29.0766
6,"Clarkton, Dunklin County, MO",April,1.6,Extreme Wet,31.059
6,"Clarkton, Dunklin County, MO",April,2,Exceptional Wet,33.8354
6,"Clarkton, Dunklin County, MO",May,-2,Exceptional Drought,11.1666
6,"Clarkton, Dunklin County, MO",May,-1.6,Extreme Drought,12.6831
6,"Clarkton, Dunklin County, MO",May,-1.3,Severe Drought,13.9103
6,"Clarkton, Dunklin County, MO",May,-0.8,Moderate Drought,16.1332
6,"Clarkton, Dunklin County, MO",May,-0.5,Abnormally Dry,17.577
6,"Clarkton, Dunklin County, MO",May,0.5,Abnormally Wet,23.0129
6,"Clarkton, Dunklin County, MO",May,0.8,Moderate Wet,24.8377
6,"Clarkton, Dunklin County, MO",May,1.3,Severe Wet,28.0853
6,"Clarkton, Dunklin County, MO",May,1.6,Extreme Wet,30.1601
6,"Clarkton, Dunklin County, MO",May,2,Exceptional Wet,33.077
6,"Clarkton, Dunklin County, MO",June,-2,Exceptional Drought,10.8064
6,"Clarkton, Dunklin County, MO",June,-1.6,Extreme Drought,12.276
6,"Clarkton, Dunklin County, MO",June,-1.3,Severe Drought,13.4655
6,"Clarkton, Dunklin County, MO",June,-0.8,Moderate Drought,15.6205
6,"Clarkton, Dunklin County, MO",June,-0.5,Abnormally Dry,17.0202
6,"Clarkton, Dunklin County, MO",June,0.5,Abnormally Wet,22.2911
6,"Clarkton, Dunklin County, MO",June,0.8,Moderate Wet,24.0607
6,"Clarkton, Dunklin County, MO",June,1.3,Severe Wet,27.2103
6,"Clarkton, Dunklin County, MO",June,1.6,Extreme Wet,29.2227
6,"Clarkton, Dunklin County, MO",June,2,Exceptional Wet,32.0519
6,"Clarkton, Dunklin County, MO",July,-2,Exceptional Drought,12.0136
6,"Clarkton, Dunklin County, MO",July,-1.6,Extreme Drought,13.576
6,"Clarkton, Dunklin County, MO",July,-1.3,Severe Drought,14.8364
6,"Clarkton, Dunklin County, MO",July,-0.8,Moderate Drought,17.1121
6,"Clarkton, Dunklin County, MO",July,-0.5,Abnormally Dry,18.5857
6,"Clarkton, Dunklin County, MO",July,0.5,Abnormally Wet,24.1101
6,"Clarkton, Dunklin County, MO",July,0.8,Moderate Wet,25.9577
6,"Clarkton, Dunklin County, MO",July,1.3,Severe Wet,29.2391
6,"Clarkton, Dunklin County, MO",July,1.6,Extreme Wet,31.3316
6,"Clarkton, Dunklin County, MO",July,2,Exceptional Wet,34.2687
6,"Clarkton, Dunklin County, MO",August,-2,Exceptional Drought,12.3
6,"Clarkton, Dunklin County, MO",August,-1.6,Extreme Drought,13.8543
6,"Clarkton, Dunklin County, MO",August,-1.3,Severe Drought,15.1057
6,"Clarkton, Dunklin County, MO",August,-0.8,Moderate Drought,17.3605
6,"Clarkton, Dunklin County, MO",August,-0.5,Abnormally Dry,18.8177
6,"Clarkton, Dunklin County, MO",August,0.5,Abnormally Wet,24.2652
6,"Clarkton, Dunklin County, MO",August,0.8,Moderate Wet,26.0827
6,"Clarkton, Dunklin County, MO",August,1.3,Severe Wet,29.3063
6,"Clarkton, Dunklin County, MO",August,1.6,Extreme Wet,31.3594
6,"Clarkton, Dunklin County, MO",August,2,Exceptional Wet,34.2384
6,"Clarkton, Dunklin County, MO",September,-2,Exceptional Drought,10.9723
6,"Clarkton, Dunklin County, MO",September,-1.6,Extreme Drought,12.7169
6,"Clarkton, Dunklin County, MO",September,-1.3,Severe Drought,14.1463
6,"Clarkton, Dunklin County, MO",September,-0.8,Moderate Drought,16.7695
6,"Clarkton, Dunklin County, MO",September,-0.5,Abnormally Dry,18.4933
6,"Clarkton, Dunklin County, MO",September,0.5,Abnormally Wet,25.095
6,"Clarkton, Dunklin County, MO",September,0.8,Moderate Wet,27.343
6,"Clarkton, Dunklin County, MO",September,1.3,Severe Wet,31.3755
6,"Clarkton, Dunklin County, MO",September,1.6,Extreme Wet,33.9704
6,"Clarkton, Dunklin County, MO",September,2,Exceptional Wet,37.6393
6,"Clarkton, Dunklin County, MO",October,-2,Exceptional Drought,13.4995
6,"Clarkton, Dunklin County, MO",October,-1.6,Extreme Drought,15.2223
6,"Clarkton, Dunklin County, MO",October,-1.3,Severe Drought,16.6103
6,"Clarkton, Dunklin County, MO",October,-0.8,Moderate Drought,19.1129
6,"Clarkton, Dunklin County, MO",October,-0.5,Abnormally Dry,20.7313
6,"Clarkton, Dunklin County, MO",October,0.5,Abnormally Wet,26.7874
6,"Clarkton, Dunklin County, MO",October,0.8,Moderate Wet,28.8095
6,"Clarkton, Dunklin County, MO",October,1.3,Severe Wet,32.3978
6,"Clarkton, Dunklin County, MO",October,1.6,Extreme Wet,34.6842
6,"Clarkton, Dunklin County, MO",October,2,Exceptional Wet,37.8914
6,"Clarkton, Dunklin County, MO",November,-2,Exceptional Drought,16.0706
6,"Clarkton, Dunklin County, MO",November,-1.6,Extreme Drought,17.647
6,"Clarkton, Dunklin County, MO",November,-1.3,Severe Drought,18.8969
6,"Clarkton, Dunklin County, MO",November,-0.8,Moderate Drought,21.112
6,"Clarkton, Dunklin County, MO",November,-0.5,Abnormally Dry,22.5221
6,"Clarkton, Dunklin County, MO",November,0.5,Abnormally Wet,27.6765
6,"Clarkton, Dunklin County, MO",November,0.8,Moderate Wet,29.3629
6,"Clarkton, Dunklin County, MO",November,1.3,Severe Wet,32.3213
6,"Clarkton, Dunklin County, MO",November,1.6,Extreme Wet,34.1865
6,"Clarkton, Dunklin County, MO",November,2,Exceptional Wet,36.7802
6,"Clarkton, Dunklin County, MO",December,-2,Exceptional Drought,16.1481
6,"Clarkton, Dunklin County, MO",December,-1.6,Extreme Drought,17.8089
6,"Clarkton, Dunklin County, MO",December,-1.3,Severe Drought,19.129
6,"Clarkton, Dunklin County, MO",December,-0.8,Moderate Drought,21.4753
6,"Clarkton, Dunklin County, MO",December,-0.5,Abnormally Dry,22.9728
6,"Clarkton, Dunklin County, MO",December,0.5,Abnormally Wet,28.4679
6,"Clarkton, Dunklin County, MO",December,0.8,Moderate Wet,30.2719
6,"Clarkton, Dunklin County, MO",December,1.3,Severe Wet,33.4427
6,"Clarkton, Dunklin County, MO",December,1.6,Extreme Wet,35.4454
6,"Clarkton, Dunklin County, MO",December,2,Exceptional Wet,38.2346
6,"Columbia-Sanborn Field, Boone County, MO",January,-2,Exceptional Drought,10.8872
6,"Columbia-Sanborn Field, Boone County, MO",January,-1.6,Extreme Drought,12.4096
6,"Columbia-Sanborn Field, Boone County, MO",January,-1.3,Severe Drought,13.6442
6,"Columbia-Sanborn Field, Boone County, MO",January,-0.8,Moderate Drought,15.8859
6,"Columbia-Sanborn Field, Boone County, MO",January,-0.5,Abnormally Dry,17.3448
6,"Columbia-Sanborn Field, Boone County, MO",January,0.5,Abnormally Wet,22.8544
6,"Columbia-Sanborn Field, Boone County, MO",January,0.8,Moderate Wet,24.7086
6,"Columbia-Sanborn Field, Boone County, MO",January,1.3,Severe Wet,28.0133
6,"Columbia-Sanborn Field, Boone County, MO",January,1.6,Extreme Wet,30.1274
6,"Columbia-Sanborn Field, Boone County, MO",January,2,Exceptional Wet,33.1025
6,"Columbia-Sanborn Field, Boone County, MO",February,-2,Exceptional Drought,12.0149
6,"Columbia-Sanborn Field, Boone County, MO",February,-1.6,Extreme Drought,13.7217
6,"Columbia-Sanborn Field, Boone County, MO",February,-1.3,Severe Drought,15.1075
6,"Columbia-Sanborn Field, Boone County, MO",February,-0.8,Moderate Drought,17.6268
6,"Columbia-Sanborn Field, Boone County, MO",February,-0.5,Abnormally Dry,19.2682
6,"Columbia-Sanborn Field, Boone County, MO",February,0.5,Abnormally Wet,25.4773
6,"Columbia-Sanborn Field, Boone County, MO",February,0.8,Moderate Wet,27.5699
6,"Columbia-Sanborn Field, Boone County, MO",February,1.3,Severe Wet,31.3023
6,"Columbia-Sanborn Field, Boone County, MO",February,1.6,Extreme Wet,33.6916
6,"Columbia-Sanborn Field, Boone County, MO",February,2,Exceptional Wet,37.056
6,"Columbia-Sanborn Field, Boone County, MO",March,-2,Exceptional Drought,13.9717
6,"Columbia-Sanborn Field, Boone County, MO",March,-1.6,Extreme Drought,15.7327
6,"Columbia-Sanborn Field, Boone County, MO",March,-1.3,Severe Drought,17.1503
6,"Columbia-Sanborn Field, Boone County, MO",March,-0.8,Moderate Drought,19.7039
6,"Columbia-Sanborn Field, Boone County, MO",March,-0.5,Abnormally Dry,21.354
6,"Columbia-Sanborn Field, Boone County, MO",March,0.5,Abnormally Wet,27.521
6,"Columbia-Sanborn Field, Boone County, MO",March,0.8,Moderate Wet,29.578
6,"Columbia-Sanborn Field, Boone County, MO",March,1.3,Severe Wet,33.2261
6,"Columbia-Sanborn Field, Boone County, MO",March,1.6,Extreme Wet,35.5494
6,"Columbia-Sanborn Field, Boone County, MO",March,2,Exceptional Wet,38.8069
6,"Columbia-Sanborn Field, Boone County, MO",April,-2,Exceptional Drought,12.0316
6,"Columbia-Sanborn Field, Boone County, MO",April,-1.6,Extreme Drought,13.9815
6,"Columbia-Sanborn Field, Boone County, MO",April,-1.3,Severe Drought,15.5817
6,"Columbia-Sanborn Field, Boone County, MO",April,-0.8,Moderate Drought,18.5234
6,"Columbia-Sanborn Field, Boone County, MO",April,-0.5,Abnormally Dry,20.4594
6,"Columbia-Sanborn Field, Boone County, MO",April,0.5,Abnormally Wet,27.89
6,"Columbia-Sanborn Field, Boone County, MO",April,0.8,Moderate Wet,30.4249
6,"Columbia-Sanborn Field, Boone County, MO",April,1.3,Severe Wet,34.9766
6,"Columbia-Sanborn Field, Boone County, MO",April,1.6,Extreme Wet,37.9081
6,"Columbia-Sanborn Field, Boone County, MO",April,2,Exceptional Wet,42.056
6,"Columbia-Sanborn Field, Boone County, MO",May,-2,Exceptional Drought,11.7411
6,"Columbia-Sanborn Field, Boone County, MO",May,-1.6,Extreme Drought,13.645
6,"Columbia-Sanborn Field, Boone County, MO",May,-1.3,Severe Drought,15.2077
6,"Columbia-Sanborn Field, Boone County, MO",May,-0.8,Moderate Drought,18.0805
6,"Columbia-Sanborn Field, Boone County, MO",May,-0.5,Abnormally Dry,19.9712
6,"Columbia-Sanborn Field, Boone County, MO",May,0.5,Abnormally Wet,27.2286
6,"Columbia-Sanborn Field, Boone County, MO",May,0.8,Moderate Wet,29.7046
6,"Columbia-Sanborn Field, Boone County, MO",May,1.3,Severe Wet,34.1506
6,"Columbia-Sanborn Field, Boone County, MO",May,1.6,Extreme Wet,37.0141
6,"Columbia-Sanborn Field, Boone County, MO",May,2,Exceptional Wet,41.0659
6,"Columbia-Sanborn Field, Boone County, MO",June,-2,Exceptional Drought,10.4468
6,"Columbia-Sanborn Field, Boone County, MO",June,-1.6,Extreme Drought,12.1628
6,"Columbia-Sanborn Field, Boone County, MO",June,-1.3,Severe Drought,13.5727
6,"Columbia-Sanborn Field, Boone County, MO",June,-0.8,Moderate Drought,16.1676
6,"Columbia-Sanborn Field, Boone County, MO",June,-0.5,Abnormally Dry,17.8772
6,"Columbia-Sanborn Field, Boone County, MO",June,0.5,Abnormally Wet,24.4493
6,"Columbia-Sanborn Field, Boone County, MO",June,0.8,Moderate Wet,26.6942
6,"Columbia-Sanborn Field, Boone County, MO",June,1.3,Severe Wet,30.7279
6,"Columbia-Sanborn Field, Boone County, MO",June,1.6,Extreme Wet,33.3276
6,"Columbia-Sanborn Field, Boone County, MO",June,2,Exceptional Wet,37.0077
6,"Columbia-Sanborn Field, Boone County, MO",July,-2,Exceptional Drought,9.516
6,"Columbia-Sanborn Field, Boone County, MO",July,-1.6,Extreme Drought,10.9673
6,"Columbia-Sanborn Field, Boone County, MO",July,-1.3,Severe Drought,12.1524
6,"Columbia-Sanborn Field, Boone County, MO",July,-0.8,Moderate Drought,14.3194
6,"Columbia-Sanborn Field, Boone County, MO",July,-0.5,Abnormally Dry,15.7388
6,"Columbia-Sanborn Field, Boone County, MO",July,0.5,Abnormally Wet,21.1495
6,"Columbia-Sanborn Field, Boone County, MO",July,0.8,Moderate Wet,22.9848
6,"Columbia-Sanborn Field, Boone County, MO",July,1.3,Severe Wet,26.27
6,"Columbia-Sanborn Field, Boone County, MO",July,1.6,Extreme Wet,28.3799
6,"Columbia-Sanborn Field, Boone County, MO",July,2,Exceptional Wet,31.3584
6,"Columbia-Sanborn Field, Boone County, MO",August,-2,Exceptional Drought,9.2926
6,"Columbia-Sanborn Field, Boone County, MO",August,-1.6,Extreme Drought,10.4642
6,"Columbia-Sanborn Field, Boone County, MO",August,-1.3,Severe Drought,11.4075
6,"Columbia-Sanborn Field, Boone County, MO",August,-0.8,Moderate Drought,13.1066
6,"Columbia-Sanborn Field, Boone County, MO",August,-0.5,Abnormally Dry,14.2045
6,"Columbia-Sanborn Field, Boone County, MO",August,0.5,Abnormally Wet,18.3082
6,"Columbia-Sanborn Field, Boone County, MO",August,0.8,Moderate Wet,19.677
6,"Columbia-Sanborn Field, Boone County, MO",August,1.3,Severe Wet,22.1047
6,"Columbia-Sanborn Field, Boone County, MO",August,1.6,Extreme Wet,23.6507
6,"Columbia-Sanborn Field, Boone County, MO",August,2,Exceptional Wet,25.8185
6,"Columbia-Sanborn Field, Boone County, MO",September,-2,Exceptional Drought,7.6523
6,"Columbia-Sanborn Field, Boone County, MO",September,-1.6,Extreme Drought,8.7353
6,"Columbia-Sanborn Field, Boone County, MO",September,-1.3,Severe Drought,9.6145
6,"Columbia-Sanborn Field, Boone County, MO",September,-0.8,Moderate Drought,11.2121
